1.0E-4, 0.377375, 0.0, 0.3773750000000126, 0.0, 1.2601031329495527E-14
1.999E-4, 0.37745131209316035, 0.0, 0.3774513120931806, 0.0, 2.0261570199409107E-14
2.998E-4, 0.3774088286374051, 0.0, 0.3774088286374281, 0.0, 2.298161660974074E-14
3.997E-4, 0.3773875843507508, 0.0, 0.37738758435074027, 0.0, 1.0547118733938987E-14
4.996E-4, 0.37742574133416146, 0.0, 0.3774257413341588, 0.0, 2.6645352591003757E-15
5.995E-4, 0.37767161732028437, 0.0, 0.37767161732028665, 0.0, 2.275957200481571E-15
6.994E-4, 0.37741117202738944, 0.0, 0.37741117202739527, 0.0, 5.828670879282072E-15
7.993E-4, 0.37755927289392277, 0.0, 0.3775592728939149, 0.0, 7.882583474838611E-15
8.992E-4, 0.37780995873531387, 0.0, 0.3778099587353091, 0.0, 4.773959005888173E-15
9.991E-4, 0.37765461855894766, 0.0, 0.37765461855894655, 0.0, 1.1102230246251565E-15
0.001099, 0.3773979265067375, 0.0, 0.37739792650673887, 0.0, 1.3877787807814457E-15
0.0011989, 0.37795529422251234, 0.0, 0.3779552942225158, 0.0, 3.4416913763379853E-15
0.0012988, 0.37739436029171797, 0.0, 0.3773943602917127, 0.0, 5.2735593669694936E-15
0.0013987, 0.37774901400797295, 0.0, 0.3777490140079701, 0.0, 2.831068712794149E-15
0.0014985999999999999, 0.37764611876789267, 0.0, 0.3776461187678919, 0.0, 7.771561172376096E-16
0.0015984999999999999, 0.3775433361725624, 0.0, 0.37754333617256325, 0.0, 8.326672684688674E-16
0.0016983999999999999, 0.37789824764744795, 0.0, 0.3778982476474505, 0.0, 2.55351295663786E-15
0.0017982999999999999, 0.3782527834211396, 0.0, 0.3782527834211359, 0.0, 3.7192471324942744E-15
0.0018981999999999998, 0.37794746503164284, 0.0, 0.3779474650316408, 0.0, 2.0539125955565396E-15
0.0019981, 0.3781498815716143, 0.0, 0.3781498815716136, 0.0, 6.661338147750939E-16
0.002098, 0.378098517167798, 0.0, 0.37809851716779874, 0.0, 7.216449660063518E-16
0.0021979, 0.3779456347976297, 0.0, 0.37794563479763166, 0.0, 1.942890293094024E-15
0.0022978, 0.3778435282797135, 0.0, 0.37784352827971074, 0.0, 2.7755575615628914E-15
0.0023977, 0.3779446688356637, 0.0, 0.377944668835662, 0.0, 1.6653345369377348E-15
0.0024976, 0.37840097051686267, 0.0, 0.37840097051686233, 0.0, 3.3306690738754696E-16
0.0025975, 0.37804541483703435, 0.0, 0.3780454148370351, 0.0, 7.216449660063518E-16
0.0026974, 0.3782480607727951, 0.0, 0.37824806077279666, 0.0, 1.5543122344752192E-15
0.0027973, 0.3777399067003145, 0.0, 0.3777399067003121, 0.0, 2.3869795029440866E-15
0.0028972, 0.37799362339631193, 0.0, 0.3779936233963107, 0.0, 1.2212453270876722E-15
0.0029971, 0.37763761870324664, 0.0, 0.37763761870324636, 0.0, 2.7755575615628914E-16
0.003097, 0.378246842011062, 0.0, 0.3782468420110627, 0.0, 6.661338147750939E-16
