euler, , , , rk2, , , , rk4 , , ,
h, log(h), e, log(e), h, log(h), e, log(e), h, log(h), e, log(e)
0.006493506493506494, -2.187520720836463, 0.0023464142650926317, -2.6295953097137548,0.006493506493506494, -2.187520720836463, 1.677884040343664E-5, -4.7752380568440635,0.006493506493506494, -2.187520720836463, 2.985470635623446E-11, -10.524987196078055
0.006578947368421052, -2.1818435879447726, 0.002377364738779053, -2.6239041830647656,0.006578947368421052, -2.1818435879447726, 1.722293697375103E-5, -4.76389278768301,0.006578947368421052, -2.1818435879447726, 3.145577983018269E-11, -10.502299543613706
0.006666666666666667, -2.1760912590556813, 0.0024091427315218964, -2.6181374691274066,0.006666666666666667, -2.1760912590556813, 1.768490119659026E-5, -4.752397362193335,0.006666666666666667, -2.1760912590556813, 3.3165604076511256E-11, -10.479312088077462
0.006756756756756757, -2.1702617153949575, 0.0024417818849370655, -2.612293132528274,0.006756756756756757, -2.1702617153949575, 1.816570460074753E-5, -4.740747752313682,0.006756756756756757, -2.1702617153949575, 3.4993343527749985E-11, -10.45601455976692
0.00684931506849315, -2.164352855784437, 0.002475317689450873, -2.6063690545399845,0.00684931506849315, -2.164352855784437, 1.866638566295889E-5, -4.7289397655319405,0.00684931506849315, -2.164352855784437, 3.694903551333518E-11, -10.432396893580476
0.006944444444444444, -2.1583624920952498, 0.002509787613090006, -2.600363028465455,0.006944444444444444, -2.1583624920952498, 1.918805541178554E-5, -4.716969036036975,0.006944444444444444, -2.1583624920952498, 3.904166527169487E-11, -10.408471666341315
0.007042253521126761, -2.1522883443830563, 0.0025452312411869626, -2.5942727546988036,0.007042253521126761, -2.1522883443830563, 1.9731903600334752E-5, -4.704831014938304,0.007042253521126761, -2.1522883443830563, 4.128588358900664E-11, -10.384198416318801
0.007142857142857143, -2.146128035678238, 0.0025816904281058092, -2.5880958354335744,0.007142857142857143, -2.146128035678238, 2.0299205495002013E-5, -4.6925209599138284,0.007142857142857143, -2.146128035678238, 4.369197126298654E-11, -10.35959836066181
0.007246376811594203, -2.1398790864012365, 0.002619209462200155, -2.58182976898975,0.007246376811594203, -2.1398790864012365, 2.0891329359144203E-5, -4.680033924070819,0.007246376811594203, -2.1398790864012365, 4.6276387702746026E-11, -10.334640549071898
0.007352941176470588, -2.1335389083702174, 0.002657835245385279, -2.5754719437234934,0.007352941176470588, -2.1335389083702174, 2.150974470915332E-5, -4.667364744055305,0.007352941176470588, -2.1335389083702174, 4.905525753175591E-11, -10.309314439972766
0.007462686567164179, -2.1271047983648077, 0.002697617488838103, -2.5690196314854887,0.007462686567164179, -2.1271047983648077, 2.2156031445804693E-5, -4.654508027135673,0.007462686567164179, -2.1271047983648077, 5.2044973136411606E-11, -10.283621211293612
0.007575757575757576, -2.12057393120585, 0.0027386089265580634, -2.5624699805842743,0.007575757575757576, -2.12057393120585, 2.2831889947068105E-5, -4.641458137585079,0.007575757575757576, -2.12057393120585, 5.526568076798798E-11, -10.25754447592715
0.007692307692307693, -2.113943352306837, 0.002780865548711349, -2.555820008210382,0.007692307692307693, -2.113943352306837, 2.3539152277267482E-5, -4.6282091815917425,0.007692307692307693, -2.113943352306837, 5.873937360537624E-11, -10.231070689089675
0.0078125, -2.1072099696478683, 0.002824446856937847, -2.549066592269757,0.0078125, -2.1072099696478683, 2.4279794602586047E-5, -4.614754991539976,0.0078125, -2.1072099696478683, 6.249030790217031E-11, -10.204187335472069
0.007936507936507936, -2.100370545117563, 0.0028694161440525937, -2.54220646257319,0.007936507936507936, -2.100370545117563, 2.505595101969062E-5, -4.601089108596403,0.007936507936507936, -2.100370545117563, 6.654467040177131E-11, -10.17688672167373
0.008064516129032258, -2.093421685162235, 0.0029158408009385037, -2.5352361913147385,0.008064516129032258, -2.093421685162235, 2.586992894334217E-5, -4.587204764153839,0.008064516129032258, -2.093421685162235, 7.093383267151936E-11, -10.149146573873125
0.00819672131147541, -2.0863598306747484, 0.0029637926537260722, -2.5281521827751834,0.00819672131147541, -2.0863598306747484, 2.6724226275544194E-5, -4.573094859706685,0.00819672131147541, -2.0863598306747484, 7.569111022407046E-11, -10.120955124559945
0.008333333333333333, -2.0791812460476247, 0.0030133483348443084, -2.520950662167788,0.008333333333333333, -2.0791812460476247, 2.7621550600159567E-5, -4.558751944939478,0.008333333333333333, -2.0791812460476247, 8.085226733306335E-11, -10.09230779670463
0.00847457627118644, -2.0718820073061255, 0.0030645896919499617, -2.513627663543747,0.00847457627118644, -2.0718820073061255, 2.8564840651890838E-5, -4.544168194295452,0.00847457627118644, -2.0718820073061255, 8.646118420648026E-11, -10.063178820493116
0.008620689655172414, -2.0644579892269186, 0.0031176042393424672, -2.5061790166579536,0.008620689655172414, -2.0644579892269186, 2.9557290417262956E-5, -4.529335381196267,0.008620689655172414, -2.0644579892269186, 9.256489716727165E-11, -10.03355367699859
0.008771929824561403, -2.0569048513364727, 0.003172485657103698, -2.498600332686307,0.008771929824561403, -2.0569048513364727, 3.060237621195502E-5, -4.514244850130399,0.008771929824561403, -2.0569048513364727, 9.921619362157553E-11, -10.003417438465478
0.008928571428571428, -2.0492180226701815, 0.0032293343439518648, -2.4908869886724094,0.008928571428571428, -2.0492180226701815, 3.1703887156165646E-5, -4.4988874864580515,0.008928571428571428, -2.0492180226701815, 1.0647576532878548E-10, -9.97274922961182
