euler, , , , rk2, , , , rk4 , , ,
h, log(h), e, log(e), h, log(h), e, log(e), h, log(h), e, log(e)
0.001, -3.0, 1.4070205550070758E-4, -3.851699557959041,0.001, -3.0, 8.101155181100225E-8, -7.091453048651391,0.001, -3.0, 2.826166425630795E-15, -14.548802267255706
0.00101010101010101, -2.99563519459755, 1.4212472950106344E-4, -3.8473303488745327,0.00101010101010101, -2.99563519459755, 8.265647019404607E-8, -7.082723145001323,0.00101010101010101, -2.99563519459755, 2.434909185329438E-15, -14.613517232004087
0.0010204081632653062, -2.9912260756924947, 1.4357646738656358E-4, -3.8429167364284376,0.0010204081632653062, -2.9912260756924947, 8.435200229188225E-8, -7.073904603958143,0.0010204081632653062, -2.9912260756924947, 3.575193960459936E-15, -14.446700391996483
0.0010309278350515464, -2.9867717342662448, 1.4505816896661058E-4, -3.8384578088315044,0.0010309278350515464, -2.9867717342662448, 8.610024440853701E-8, -7.06499561573417,0.0010309278350515464, -2.9867717342662448, 3.219646771412954E-15, -14.492191772292047
0.0010416666666666667, -2.9822712330395684, 1.4657077158550922E-4, -3.833952625907068,0.0010416666666666667, -2.9822712330395684, 8.790340494063154E-8, -7.055994302192582,0.0010416666666666667, -2.9822712330395684, 3.3984432745746066E-15, -14.468719974747113
0.0010526315789473684, -2.9777236052888476, 4.0581350234535806E-4, -3.3916735070894486,0.0010526315789473684, -2.9777236052888476, 5.361678098836677E-4, -3.270699263477995,0.0010526315789473684, -2.9777236052888476, 5.360772223629963E-4, -3.270772645324993
0.0010638297872340426, -2.9731278535996988, 1.496926289620413E-4, -3.8247995842923883,0.0010638297872340426, -2.9731278535996988, 9.168390505757716E-8, -7.03770689724362,0.0010638297872340426, -2.9731278535996988, 3.5405497909262118E-15, -14.450929293729631
0.001075268817204301, -2.9684829485539352, 1.5130396449805828E-4, -3.8201496923530653,0.001075268817204301, -2.9684829485539352, 9.366627413810616E-8, -7.028416754814708,0.001075268817204301, -2.9684829485539352, 4.004505348847205E-15, -14.39745112191021
0.0010869565217391304, -2.963787827345555, 1.5295036726231778E-4, -3.815449475856115,0.0010869565217391304, -2.963787827345555, 9.571363851807524E-8, -7.019026173914702,0.0010869565217391304, -2.963787827345555, 4.318467880798754E-15, -14.36467030617941
0.001098901098901099, -2.9590413923210934, 1.5463299458806973E-4, -3.810697833582838,0.001098901098901099, -2.9590413923210934, 9.78288724618712E-8, -7.009532951957458,0.001098901098901099, -2.9590413923210934, 4.311326371230795E-15, -14.365389099424126
