euler, , , , rk2, , , , rk4 , , ,
h, log(h), e, log(e), h, log(h), e, log(e), h, log(h), e, log(e)
0.01, -2.0, 0.012229276002534404, -1.9125992532998897,0.01, -2.0, 8.198446655057638E-5, -4.086268424816455,0.01, -2.0, 5.869991018019395E-10, -9.231362563288604
0.010101010101010102, -1.99563519459755, 0.01235099065537215, -1.908298206865302,0.010101010101010102, -1.99563519459755, 8.36426318256135E-5, -4.077572310510523,0.010101010101010102, -1.99563519459755, 6.111728873125511E-10, -9.213835920060184
0.01020408163265306, -1.9912260756924949, 0.018801619441522577, -1.7258047420008507,0.01020408163265306, -1.9912260756924949, 0.006388954905544484, -2.1945701771898682,0.01020408163265306, -1.9912260756924949, 0.006303775796807128, -2.2003992415751363
0.010309278350515464, -1.9867717342662448, 0.012601835248692747, -1.8995662024745292,0.010309278350515464, -1.9867717342662448, 8.711351881464342E-5, -4.059914443258496,0.010309278350515464, -1.9867717342662448, 6.633579218198087E-10, -9.178252080150035
0.010416666666666666, -1.9822712330395684, 0.012731117307939955, -1.8951334801342905,0.010416666666666666, -1.9822712330395684, 8.893054617560875E-5, -4.050949040414297,0.010416666666666666, -1.9822712330395684, 6.915316638324133E-10, -9.160187929635851
0.010526315789473684, -1.9777236052888478, 0.012863079209130327, -1.8906550560261564,0.010526315789473684, -1.9777236052888478, 9.080502248360249E-5, -4.041890129710302,0.010526315789473684, -1.9777236052888478, 7.212119437698128E-10, -9.141937089672359
0.010638297872340425, -1.9731278535996988, 0.012997805140766018, -1.8861299781340197,0.010638297872340425, -1.9731278535996988, 9.27393953510304E-5, -4.032735739975334,0.010638297872340425, -1.9731278535996988, 7.524947230558894E-10, -9.123496541256703
0.010752688172043012, -1.968482948553935, 0.013135382854734668, -1.8815572643872016,0.010752688172043012, -1.968482948553935, 9.473624414915645E-5, -4.023483837020237,0.010752688172043012, -1.968482948553935, 7.854877657284128E-10, -9.104860574873554
0.010869565217391304, -1.9637878273455553, 0.013275903856828052, -1.8769359013824636,0.010869565217391304, -1.9637878273455553, 9.67982886023548E-5, -4.01413232096768,0.010869565217391304, -1.9637878273455553, 8.203033895960931E-10, -9.086025493886263
0.01098901098901099, -1.9590413923210936, 0.013419463609637262, -1.872264843036645,0.01098901098901099, -1.9590413923210936, 9.892839806856673E-5, -4.004679023325447,0.01098901098901099, -1.9590413923210936, 8.570651249860024E-10, -9.066986176504509
0.011111111111111112, -1.9542425094393248, 0.013566161748718348, -1.8675430091671297,0.011111111111111112, -1.9542425094393248, 1.0112960150625096E-4, -3.995121704061425,0.011111111111111112, -1.9542425094393248, 8.959007236258176E-10, -9.047740112626087
0.011235955056179775, -1.9493900066449128, 0.013716102313117434, -1.8627692839933283,0.011235955056179775, -1.9493900066449128, 1.0340509826847225E-4, -3.9854580483283355,0.011235955056179775, -1.9493900066449128, 9.369570622625933E-10, -9.028280310979559
0.011363636363636364, -1.9444826721501687, 0.013869393991322298, -1.8579425145557311,0.011363636363636364, -1.9444826721501687, 1.057582697187781E-4, -3.9756856631698376,0.011363636363636364, -1.9444826721501687, 9.803865838310695E-10, -9.008602640512576
0.011494252873563218, -1.9395192526186185, 0.01402615038389562, -1.8530615090458267,0.011494252873563218, -1.9395192526186185, 1.0819269181597515E-4, -3.965802073898465,0.011494252873563218, -1.9395192526186185, 1.0263539028931211E-9, -8.988702861863759
0.011627906976744186, -1.9344984512435677, 0.014186490284104503, -1.8481250350414336,0.011627906976744186, -1.9344984512435677, 1.1071214869668973E-4, -3.955804720381944,0.011627906976744186, -1.9344984512435677, 1.0750418351638664E-9, -8.968574634885776
