euler, , , , rk2, , , , rk4 , , ,
h, log(h), e, log(e), h, log(h), e, log(e), h, log(h), e, log(e)
0.001, -3.0, 5.554456483873917E-4, -3.255358431341084,0.001, -3.0, 6.797597098582911E-4, -3.167644580124783,0.001, -3.0, 6.796788177244425E-4, -3.167696264708806
0.00101010101010101, -2.99563519459755, 5.542292917471712E-4, -3.256310524912523,0.00101010101010101, -2.99563519459755, 6.79761352356968E-4, -3.1676435307433035,0.00101010101010101, -2.99563519459755, 6.796788177247666E-4, -3.167696264708599
0.0010204081632653062, -2.9912260756924947, 5.529890926593624E-4, -3.257283434779511,0.0010204081632653062, -2.9912260756924947, 6.797630453950654E-4, -3.1676424490751782,0.0010204081632653062, -2.9912260756924947, 6.796788177243666E-4, -3.1676962647088542
0.0010309278350515464, -2.9867717342662448, 5.517243515255545E-4, -3.2582778471102687,0.0010309278350515464, -2.9867717342662448, 6.797647910658617E-4, -3.167641333783275,0.0010309278350515464, -2.9867717342662448, 6.796788177241185E-4, -3.1676962647090128
0.0010416666666666667, -2.9822712330395684, 5.504343415535006E-4, -3.2592944783300974,0.0010416666666666667, -2.9822712330395684, 6.797665915744208E-4, -3.1676401834590653,0.0010416666666666667, -2.9822712330395684, 6.796788177243578E-4, -3.16769626470886
0.0010526315789473684, -2.9777236052888476, 5.49118307454437E-4, -3.2603340767898055,0.0010526315789473684, -2.9777236052888476, 6.797684492430213E-4, -3.1676389966191554,0.0010526315789473684, -2.9777236052888476, 6.796788177244775E-4, -3.1676962647087836
0.0010638297872340426, -2.9731278535996988, 5.477754640694009E-4, -3.261397424542648,0.0010638297872340426, -2.9731278535996988, 6.797703665150813E-4, -3.167637771702785,0.0010638297872340426, -2.9731278535996988, 6.7967881772379E-4, -3.167696264709223
0.001075268817204301, -2.9684829485539352, 5.46404994915897E-4, -3.2624853392414277,0.001075268817204301, -2.9684829485539352, 6.79772345969269E-4, -3.16763650706281,0.001075268817204301, -2.9684829485539352, 6.796788177235856E-4, -3.1676962647093534
0.0010869565217391304, -2.963787827345555, 5.450060506431756E-4, -3.26359867617041,0.0010869565217391304, -2.963787827345555, 6.797743903234221E-4, -3.167635200963205,0.0010869565217391304, -2.963787827345555, 6.796788177234878E-4, -3.167696264709416
0.001098901098901099, -2.9590413923210934, 5.435777474206749E-4, -3.264738330398371,0.001098901098901099, -2.9590413923210934, 6.797765024476006E-4, -3.1676338515707245,0.001098901098901099, -2.9590413923210934, 6.7967881772406E-4, -3.1676962647090505
0.0011111111111111111, -2.9542425094393248, 5.421191652119804E-4, -3.2659052390970467,0.0011111111111111111, -2.9542425094393248, 6.797786853675787E-4, -3.167632456952677,0.0011111111111111111, -2.9542425094393248, 6.796788177236922E-4, -3.1676962647092854
0.0011235955056179776, -2.949390006644913, 5.4062934595813E-4, -3.267100384013218,0.0011235955056179776, -2.949390006644913, 6.79780942286244E-4, -3.167631015063255,0.0011235955056179776, -2.949390006644913, 6.796788177233769E-4, -3.1676962647094866
0.0011363636363636365, -2.9444826721501687, 5.391072916644775E-4, -3.268324794106755,0.0011363636363636365, -2.9444826721501687, 6.797832765836058E-4, -3.1676295237435377,0.0011363636363636365, -2.9444826721501687, 6.796788177230659E-4, -3.1676962647096856
0.0011494252873563218, -2.9395192526186187, 5.37551962359868E-4, -3.269579548388345,0.0011494252873563218, -2.9395192526186187, 6.797856918402058E-4, -3.1676279807065337,0.0011494252873563218, -2.9395192526186187, 6.796788177233009E-4, -3.1676962647095355
