2.0E-4, -3.6989700043360187, 1.282778817669772E-9, -8.891848220122679
2.002002002002002E-4, -3.698535492562001, 1.2862058402666635E-9, -8.890689522750588
2.004008016032064E-4, -3.6981005456233897, 1.289640610563193E-9, -8.889531299464382
2.0060180541624876E-4, -3.6976651626476746, 1.2930876438483608E-9, -8.88837203819018
2.0080321285140563E-4, -3.6972293427597176, 1.296544897952797E-9, -8.887212439484271
2.0100502512562814E-4, -3.6967930850817443, 1.300012631660346E-9, -8.88605242782106
2.012072434607646E-4, -3.696356388733332, 1.3034895020216996E-9, -8.884892462180659
2.014098690835851E-4, -3.6959192528313998, 1.3069773226160799E-9, -8.883731947804415
2.0161290322580645E-4, -3.6954816764901977, 1.310477750039248E-9, -8.882570348328375
2.0181634712411706E-4, -3.695043658821294, 1.313984878940502E-9, -8.881409632516334
2.0202020202020202E-4, -3.694605198933569, 1.3175068187227728E-9, -8.88024712842964
2.0222446916076846E-4, -3.694166295933198, 1.3210374256404409E-9, -8.879084878434766
2.0242914979757087E-4, -3.693726948923647, 1.3245783706758785E-9, -8.87792234091891
2.026342451874367E-4, -3.6932871570056554, 1.3281320956458582E-9, -8.876758728012382
2.028397565922921E-4, -3.6928469192772297, 1.3316933544227064E-9, -8.87559576751843
2.0304568527918784E-4, -3.6924062348336304, 1.3352687582173265E-9, -8.87443131222941
2.032520325203252E-4, -3.69196510276736, 1.3388515782024069E-9, -8.87326756513917
2.0345879959308242E-4, -3.6915235221681546, 1.3424504042086434E-9, -8.8721017500056
2.0366598778004074E-4, -3.6910814921229687, 1.3460563106284698E-9, -8.870936771550616
2.0387359836901122E-4, -3.6906390117159673, 1.3496745495960047E-9, -8.869770941397002
2.0408163265306123E-4, -3.690196080028514, 1.3533037089154951E-9, -8.86860472793706
2.0429009193054137E-4, -3.6897526961391565, 1.3569430289793531E-9, -8.867438385736937
2.0449897750511248E-4, -3.6893088591236203, 1.3605956501926232E-9, -8.86627092180729
2.047082906857728E-4, -3.688864568054792, 1.3642568169691622E-9, -8.865103867440588
2.0491803278688525E-4, -3.6884198220027105, 1.3679304272714348E-9, -8.863935990203958
2.0512820512820514E-4, -3.687974620034556, 1.3716167827313793E-9, -8.862767209614955
2.0533880903490762E-4, -3.6875289612146345, 1.3753136600011505E-9, -8.861598243453386
2.0554984583761563E-4, -3.6870828446043706, 1.3790208297039114E-9, -8.860429173884231
2.05761316872428E-4, -3.6866362692622934, 1.3827389116978468E-9, -8.859259815489603
2.0597322348094748E-4, -3.6861892342440234, 1.3864710544488815E-9, -8.85808919281843
2.061855670103093E-4, -3.6857417386022635, 1.3902131914779507E-9, -8.856918594866158
2.0639834881320952E-4, -3.685293781386784, 1.393965890318333E-9, -8.855747853087196
2.066115702479339E-4, -3.6848453616444123, 1.3977316226648077E-9, -8.854576209123115
2.0682523267838678E-4, -3.6843964784190204, 1.4015087681227458E-9, -8.853404180860945
2.0703933747412008E-4, -3.683947130751512, 1.4052991356854677E-9, -8.852231220848049
